,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
29,0.45,0.784338359,0.72037037,0.951419882,0.841496931,0.739528176,0.748816621,0.823350457,0.702670114,0.850878865,0.852183634
30,0.5,0.797948401,0.667239011,1,0.7649265,0.789470302,0.650354225,0.767215416,0.653981201,0.869521743,0.790335729
31,0.5,0.784855357,0.70495701,0.967596673,0.76735589,0.697691179,0.716216865,0.738054363,0.703802259,0.788689718,0.808733445
32,0.5,0.730281112,0.706469443,0.95657636,0.821839926,0.740236661,0.716978262,0.819052046,0.705512068,0.885058911,0.859522479
33,0.5,0.767174785,0.672314394,0.921764195,0.772083381,0.717584412,0.707079395,0.778019016,0.719122814,0.835771178,0.828450127
34,0.5,0.73086823,0.753605146,0.950499115,0.851987746,0.794022588,0.769816319,0.72015686,0.733855831,0.920379296,0.86239415
35,0.55,0.797424576,0.70551667,0.930197212,0.834940288,0.763978167,0.706367971,0.81756447,0.716163436,0.880365869,0.850522562
36,0.55,0.744893743,0.757289003,0.923693582,0.850358549,0.669198868,0.721006926,0.845097162,0.706174453,0.986905654,0.833710544
37,0.55,0.751483881,0.722078582,0.861035733,0.807737579,0.718582622,0.702507092,0.802716499,0.704837238,0.83262835,0.800191257
38,0.55,0.760703701,0.692625661,0.919131608,0.768739118,0.830642779,0.700820725,0.799788948,0.732343271,0.990637451,0.762310216
39,0.6,0.801988636,0.699947682,0.973556867,0.768944668,0.786484074,0.752310223,0.833000507,0.746669459,0.917116188,0.806567308
40,0.55,0.747759215,0.739665681,1,0.783640289,0.696754107,0.785647601,0.709572077,0.7660252,0.874948926,0.871184292
41,0.6,0.834044249,0.702078904,0.9744396,0.818900824,0.730165293,0.721022566,0.830593339,0.679036483,0.873628733,0.800773158
42,0.6,0.76099472,0.738945265,0.959049042,0.834033613,0.805237541,0.750384709,0.687256939,0.728431708,0.866615803,0.8409884
43,0.6,0.828126728,0.726588289,0.972082134,0.847313981,0.78252937,0.783990732,0.825371344,0.775938612,0.984634464,0.874029474
