,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
89,1.1,0.867939532,0.807246377,1,0.895388076,0.883560308,0.880636076,0.87898558,0.81953793,0.953539297,0.936066132
90,1.15,0.857617084,0.86051681,0.979598021,0.94893113,0.906622364,0.904957069,0.858094927,0.856596359,0.968232923,0.962989557
91,1.15,0.872849337,0.863586989,0.981342463,0.929407207,0.893560879,0.902582683,0.915334876,0.834073068,0.964589891,0.981709105
92,1.1,0.872144935,0.810731244,0.972667463,0.91447582,0.887578072,0.88667365,0.854247373,0.840429002,0.974372019,0.938621429
93,1.15,0.871423,0.821861651,0.9815766,0.940018621,0.913320777,0.893111299,0.884349172,0.844126073,0.976504284,0.940240009
94,1.15,0.859003212,0.847331735,1,0.897231669,0.91883957,0.890353852,0.877131608,0.857888621,0.987640636,0.963196658
95,1.15,0.842495945,0.865272781,0.956008004,0.891447577,0.875203281,0.908370307,0.865649804,0.873626122,0.9975717,0.94080634
96,1.2,0.8726704,0.864618709,0.980488449,0.930008806,0.911971848,0.92338441,0.880746281,0.871014243,0.978749654,0.958970294
97,1.2,0.865929234,0.850186835,0.984614011,0.937237504,0.900801883,0.894042392,0.934922164,0.832995158,0.966598661,0.941712709
98,1.2,0.861330655,0.838030096,0.980725365,0.895552094,0.936248123,0.8992805,0.847302636,0.860932483,0.995208851,0.930766513
99,1.25,0.911280158,0.857185025,0.987659502,0.93424363,0.914229235,0.915976163,0.935864959,0.871904193,0.940196425,0.962917159
100,1.2,0.881813069,0.839876881,0.982655674,0.910784314,0.922497075,0.894624933,0.925325959,0.857557267,0.956636903,0.941222579
101,1.25,0.888942365,0.858104925,1,0.866218139,0.930700492,0.914157389,0.883342918,0.861376458,0.992862988,0.923581736
102,1.2,0.864852459,0.860956759,0.983806441,0.910908526,0.915398598,0.889219228,0.918842913,0.850344632,1,0.964567869
103,1.25,0.912177597,0.840095577,1,0.910057306,0.907629915,0.909152933,0.919017285,0.861042611,0.996595293,0.961548392
104,1.25,0.899970245,0.865260637,1,0.914157784,0.926227399,0.91818735,0.901999978,0.859713926,0.969392817,0.959231197
105,1.25,0.901922523,0.866746411,1,0.904441901,0.92134412,0.927557813,0.909067385,0.857661691,0.993752759,0.958535536
106,1.3,0.923831453,0.869293774,0.991665727,0.938027426,0.908488624,0.931341851,0.902381262,0.902420002,0.984032933,0.978985721
107,1.3,0.907404126,0.86460499,0.982791137,0.9495736,0.908749723,0.934126414,0.927961812,0.90756564,0.944163039,0.96763968
108,1.3,0.906052401,0.877790834,0.987126711,0.90102657,0.920651447,0.929416064,0.943983162,0.853283631,0.975758,0.958430195
109,1.35,0.926465311,0.870956529,1,0.952441765,0.945487439,0.929846019,0.951882676,0.890288714,0.956330924,0.977436837
110,1.3,0.91971897,0.853846154,1,0.91317754,0.935632467,0.926091816,0.946895607,0.872145541,0.954986034,0.956094268
111,1.3,0.907661003,0.889114724,0.981954018,0.932476564,0.910888266,0.921796064,0.919728072,0.880788759,0.964687205,0.968674975
112,1.35,0.908923166,0.869513019,1,0.949515538,0.932797877,0.903357917,0.910755795,0.872445423,0.965698851,0.973255189
113,1.35,0.900662904,0.904804225,0.986924364,0.938717068,0.941117403,0.937318102,0.908447674,0.880616652,0.962444631,0.952861234
114,1.35,0.910774821,0.877483133,1,0.925752374,0.92102296,0.909615853,0.944556438,0.877007212,0.97908558,0.97411578
115,1.35,0.901870281,0.863265379,0.98276294,0.933177962,0.942195385,0.921104028,0.935390887,0.86919733,0.993304152,0.944586251
116,1.4,0.908147956,0.878848648,0.984787096,0.952242992,0.932498575,0.916295581,0.949265002,0.862522892,0.976077995,0.963337397
117,1.4,0.909631648,0.873416058,1,0.939223766,0.928187388,0.926540394,0.922030595,0.876244265,0.985458153,0.970168992
118,1.4,0.912595231,0.878117679,1,0.946551806,0.966290487,0.941524253,0.923390718,0.896611026,0.990853222,0.972014035
119,1.4,0.919687371,0.873324044,0.991236565,0.906216333,0.906827865,0.933484791,0.92375519,0.887054449,0.980166599,0.961419368
120,1.45,0.934670837,0.906637222,1,0.963481695,0.959369185,0.94141147,0.951200592,0.92349917,0.968435901,0.983870926
