,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
76,0.8,0.830972601,0.661984016,0.966324629,0.731779748,0.976743193,0.924322344,0.937717722,0.851335165,0.999385211,0.961404665
77,0.85,0.786563235,0.652321363,0.970001147,0.789404223,0.985890934,0.93753169,0.984093213,0.902787703,0.999686717,0.960452787
78,1.05,0.80764182,0.677575771,1,0.755814221,0.983046349,0.973420939,0.999034628,0.942243487,0.988233964,0.975872677
79,0.95,0.855128646,0.714979883,0.972668349,0.774695518,0.995791608,0.947562342,0.968926957,0.894429417,0.997640483,0.96849304
80,0.6,0.5,0.5,0.883028021,0.652841221,0.900755994,0.898000465,0.899482759,0.814516457,0.950525743,0.948455352
81,0.7,0.767606795,0.60557053,1,0.653686123,0.96778553,0.935853568,0.931207093,0.868083881,0.999644381,0.94996824
82,0.65,0.5,0.5,0.952615841,0.693716347,0.924452749,0.906479135,0.982751785,0.837775503,0.999354548,0.956251418
83,1,0.849600681,0.681611139,0.970178033,0.795282091,0.983841155,0.966120736,1,0.93708685,0.989874118,0.99058061
84,0.85,0.783597678,0.663675681,1,0.708189518,0.987557016,0.964146736,1,0.897113124,0.99790982,0.968431156
85,0.6,0.800263125,0.639113512,1,0.733000123,0.530307673,0.568257262,0.989284707,0.855076201,0.997970846,0.956506867
86,0.75,0.773102667,0.687311428,1,0.713893476,0.946898016,0.915549659,0.990302507,0.853611471,0.998373562,0.960627899
87,0.9,0.806339824,0.684318119,1,0.793695679,0.946709811,0.946618681,1,0.923202775,0.998768393,0.987121191
88,0.65,0.675582785,0.628777473,0.953290515,0.729397402,0.952434915,0.883480854,0.864111506,0.81246704,0.947202638,0.947941922
89,1,0.860488996,0.66375969,0.979574157,0.770069629,0.987689833,0.97947669,0.963153876,0.933989472,0.999128875,0.991538462
90,0.75,0.781834702,0.668596808,1,0.747611865,0.516003629,0.531855155,0.995286451,0.845651275,0.998408061,0.966039768
91,0.65,0.5,0.5,1,0.619491327,0.542397756,0.622807311,0.999342105,0.827805098,0.99143836,0.959121659
92,0.9,0.798782167,0.684349845,0.964843998,0.732182999,0.990934218,0.951877389,0.982772153,0.90704153,0.999613003,0.976330343
93,0.6,0.805541202,0.569511452,0.780982151,0.69458112,0.941958103,0.897580625,0.991672631,0.829149707,0.99965374,0.923425747
