,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
40,0.6,0.626807826,0.63207582,0.83387804,0.760951552,0.513470806,0.523831935,0.726570837,0.626738132,1,0.801988668
41,0.6,0.719265539,0.534976255,0.930018743,0.602466938,0.706556101,0.724929333,0.729896761,0.58884288,0.968595729,0.659979208
42,0.6,0.602476066,0.566155753,0.719511447,0.754240634,0.502688833,0.617342978,0.614646165,0.647981653,0.964117309,0.808414988
43,0.65,0.874755,0.544922916,0.933286245,0.650039764,0.839204921,0.797993068,0.639079053,0.621022224,0.948524673,0.739073942
44,0.6,0.677374448,0.565592904,1,0.514468603,0.854402509,0.751975171,0.64519122,0.600804508,0.997593915,0.71147273
45,0.65,0.678489628,0.586051681,0.765605791,0.64104481,0.800950641,0.725532144,0.751708053,0.599710846,0.994269137,0.823415706
46,0.6,0.5,0.5,1,0.610491902,0.768287224,0.708516169,0.634835204,0.625844965,0.988153485,0.71209076
47,0.65,0.5,0.5,1,0.524935701,0.822842297,0.780544961,0.829037685,0.648620872,0.944500415,0.771941701
48,0.65,0.5,0.5,1,0.682101939,0.852507267,0.810649521,0.719607592,0.656318155,0.942005786,0.814993952
49,0.7,0.6440625,0.583707922,0.92721519,0.679882353,0.774543367,0.764674693,0.668459394,0.641714807,0.990058988,0.86482074
50,0.65,0.5,0.5,1,0.620824543,0.499378077,0.603373016,0.684786567,0.699051358,0.732564187,0.758117862
51,0.7,0.646963111,0.61046711,1,0.648504274,0.741129456,0.710460227,0.700737529,0.685491259,0.941964347,0.847250334
52,0.75,0.731175139,0.59677113,1,0.700421941,0.891798772,0.814814789,0.992370707,0.688915751,0.999634503,0.90850441
53,0.7,0.688394365,0.632988694,0.932312156,0.742842555,0.675820639,0.744154618,0.678802309,0.65721479,0.996688274,0.874594558
54,0.7,0.684629832,0.600986484,0.934138682,0.660708116,0.844211076,0.796640334,0.662729462,0.674269535,0.999426834,0.852513131
55,0.7,0.647674116,0.556278935,1,0.50986365,0.869267974,0.79900454,0.742068348,0.608040659,0.982385411,0.813030397
56,0.75,0.5,0.5,1,0.556899162,0.796039305,0.790338162,0.708605055,0.659334063,0.967173289,0.841597522
57,0.75,0.5,0.5,1,0.673831927,0.844252489,0.807637459,0.733377853,0.674603582,0.975453603,0.916090823
58,0.75,0.733323497,0.607779138,0.930622097,0.747093023,0.879315546,0.829656946,0.998322368,0.671461963,0.992026452,0.911871623
59,0.8,0.728912037,0.637368816,1,0.686890125,0.5102046,0.555994613,0.753089771,0.725496665,0.951685577,0.887024536
60,0.75,0.5,0.5,0.944742635,0.738808155,0.753390057,0.765501048,0.790946783,0.648762556,0.991769596,0.896206792
61,0.8,0.742438379,0.640280198,0.867026517,0.813988095,0.814713458,0.831236271,0.776453276,0.68250576,0.991940004,0.910434283
62,0.8,0.71030303,0.586124402,1,0.657186732,0.882008958,0.847341643,0.778755871,0.66955597,0.998987854,0.864181328
63,0.8,0.724516385,0.577869267,0.936348492,0.762775175,0.856741444,0.846106186,0.795614065,0.630580085,0.987826443,0.913872155
64,0.85,0.688909961,0.636229381,0.885770924,0.700948509,0.892554628,0.799007905,0.809359974,0.688091141,0.918373073,0.86323463
65,0.85,0.721340351,0.651000511,1,0.763962241,0.942847784,0.868059305,0.761647148,0.72026248,0.976971766,0.958777596
66,0.8,0.5,0.5,0.868045771,0.655259215,0.875525779,0.854296859,0.771663508,0.649373608,0.980072985,0.913546822
67,0.85,0.5,0.5,1,0.645513736,0.876095048,0.880024355,0.732656243,0.732746309,0.996477812,0.890177498
68,0.85,0.652930494,0.642822213,0.933796882,0.763646387,0.831351451,0.812889353,0.752584124,0.690733576,0.967160798,0.915281653
69,0.9,0.712525096,0.65215311,0.941821313,0.773322851,0.90078242,0.889208236,0.840205359,0.72609651,0.961734864,0.936350764
70,0.85,0.5,0.5,1,0.699408374,0.870053008,0.875854259,0.728793958,0.705641564,0.99422659,0.894635863
71,0.9,0.727564448,0.648472422,0.888954556,0.766869919,0.894067312,0.871884427,0.798703054,0.741940045,0.985772476,0.941318996
72,0.9,0.705411101,0.665983533,0.944544152,0.77849709,0.933472395,0.882545386,0.89547644,0.717764938,0.998421152,0.919478989
73,0.95,0.5,0.5,1,0.738144963,0.939889116,0.917324717,0.826090203,0.734376825,0.990055862,0.949675183
74,0.9,0.746039313,0.624494847,1,0.709714596,0.917493256,0.860028594,0.998433584,0.726903298,0.982854171,0.91299016
75,0.95,0.5,0.5,1,0.698853433,0.892435487,0.871539266,0.844429423,0.707045191,0.948949903,0.932054732
76,0.9,0.679875792,0.645143639,0.812587336,0.780596215,0.921230966,0.901672929,0.757868148,0.74629874,1,0.962471756
77,0.95,0.725181647,0.633641675,0.825478318,0.766893939,0.886739031,0.898611614,0.706448557,0.774076889,0.974224434,0.95379947
78,0.95,0.699725275,0.686531478,0.953618319,0.77177666,0.91765038,0.896383253,0.892089415,0.770719179,0.998357327,0.961070896
79,0.95,0.711452524,0.66405099,0.951633038,0.765236318,0.940858983,0.896534697,0.829666757,0.774877209,0.993526197,0.958506487
80,1,0.769595005,0.717538813,0.910490863,0.822769642,0.923447158,0.902608218,0.800034536,0.770907302,0.97307851,0.936732373
81,1,0.751246386,0.663038634,0.949631549,0.779230178,0.891525614,0.909816307,0.853146818,0.775058677,0.964129658,0.95292949
82,1,0.717520255,0.713516746,0.953599253,0.815462344,0.907004924,0.910497319,0.829954796,0.789938956,0.998241152,0.947890577
83,1.05,0.794195325,0.706381841,0.962824494,0.852596315,0.930384036,0.923069949,0.896844539,0.794193415,0.963778774,0.950181822
84,1,0.775958925,0.686944618,1,0.826898605,0.939825045,0.906618571,0.818913936,0.786154532,0.994616731,0.961673967
85,1.05,0.720999547,0.707561444,0.963905828,0.819495038,0.955410833,0.926179924,0.828921568,0.807967676,0.999269006,0.969111708
86,1,0.5,0.5,0.960179487,0.7907173,0.888380255,0.899647866,0.845078435,0.789325964,0.973539139,0.958906701
87,1.05,0.5,0.5,0.973052196,0.783317173,0.882056788,0.902256929,0.868182892,0.747829873,0.938456805,0.935255398
88,1.05,0.730801792,0.699882582,0.918165626,0.85007381,0.935684032,0.930101557,0.868710792,0.814685092,0.997604589,0.972541482
89,1.1,0.5,0.5,1,0.796918768,0.976804553,0.928502252,0.88269477,0.809398691,0.96978822,0.970291108
90,1.05,0.5,0.5,1,0.721273151,0.947701816,0.897684908,0.872925152,0.751062989,0.954980959,0.953732752
91,1.1,0.771644106,0.720840301,0.962681841,0.857450739,0.958168897,0.921233386,0.84468531,0.805461301,0.997699292,0.959312596
92,1.1,0.779620821,0.716579191,0.9658178,0.838349589,0.953204238,0.942345545,0.864825937,0.810998048,0.99842988,0.961778547
93,1.1,0.785259563,0.6875085,0.920949702,0.874731484,0.921478066,0.913842664,0.998696923,0.80536866,0.977955749,0.950051695
94,1.15,0.800325594,0.715877158,1,0.838111415,0.953644413,0.935715991,0.840576513,0.812727832,0.958455488,0.969326486
95,1.1,0.733572698,0.699037631,0.915996042,0.817205561,0.956650289,0.943692388,0.993973749,0.786978424,0.987742292,0.968342929
96,1.15,0.807982361,0.731843508,0.909488055,0.820176088,0.984635107,0.937634734,0.897967174,0.821344403,0.998541875,0.956780187
97,1.15,0.795262464,0.71059204,0.972953315,0.826052719,0.94269112,0.940822365,0.957086776,0.812814667,0.984937884,0.967744818
98,1.15,0.77237277,0.717097445,0.96511895,0.762641999,0.967963463,0.928492642,0.899420589,0.80046478,0.983214104,0.947733939
99,1.15,0.786897944,0.71471342,1,0.844495854,0.966612182,0.944935371,0.880202553,0.819570804,0.997286716,0.964715012
100,1.2,0.835729699,0.744334795,1,0.820316393,0.957556527,0.952051282,0.939758132,0.852980769,0.998331916,0.959719883
101,1.2,0.821458037,0.78936628,1,0.84894529,0.974311125,0.948217886,0.899026362,0.870234888,0.999401914,0.968286608
102,1.2,0.787405111,0.743660437,0.961754359,0.854414452,0.949211055,0.944437957,0.881435904,0.829339727,0.990608066,0.963762508
103,1.2,0.759570496,0.736406648,0.965396568,0.86981474,0.969192069,0.932333057,0.904181066,0.839317133,0.996598316,0.962178914
104,1.25,0.825369634,0.719856459,0.962158658,0.835810811,0.970860521,0.952368631,0.927073654,0.846747919,0.99301641,0.9677631
105,1.25,0.808495033,0.783673469,0.972997339,0.849328798,0.948458636,0.950596294,0.936956408,0.869823709,0.993305098,0.975978081
106,1.2,0.798538441,0.753185907,0.970156996,0.854203259,0.939232737,0.952494437,0.898907751,0.838958076,1,0.974066626
